"exam_code","material_scope","material_group","document_type","source_repo_path","relative_path","original_filename","normalized_id","file_ext","size_bytes","sha256","qa_status","tags","notes"
"SHARED","khoo - profit from the panic_ how to make your fortune from the worst financial crisis since the great depression (2008).pdf","shared","pdf-reference","resources/source-material/shared/Khoo - Profit from the Panic_ How to Make Your Fortune from the Worst Financial Crisis since the Great Depression (2008).pdf","Khoo - Profit from the Panic_ How to Make Your Fortune from the Worst Financial Crisis since the Great Depression (2008).pdf","Khoo - Profit from the Panic_ How to Make Your Fortune from the Worst Financial Crisis since the Great Depression (2008).pdf","shared-pdf-reference-khoo-profit-from-the-panic-how-to-make-your-fortune-from-the-worst-financial-crisis-since-the-great-depression-2008",".pdf","3979127","F52CB2344EB9855AC16260115F4C1F7A5BEDA885B648A929E1BA611CFC24D33E","extracted","",""
"SHARED","kidd & richter - fighting corruption in asia (2003).pdf","shared","pdf-reference","resources/source-material/shared/Kidd & Richter - Fighting Corruption in Asia (2003).pdf","Kidd & Richter - Fighting Corruption in Asia (2003).pdf","Kidd & Richter - Fighting Corruption in Asia (2003).pdf","shared-pdf-reference-kidd-richter-fighting-corruption-in-asia-2003",".pdf","5330989","548262751DCBA73D091982FF6F6EEF1C2A83805FD9A9B2090174B3327C154281","extracted","",""
"SHARED","kindleberger & aliber - manias, panics and crashes_ a history of financial crises (2005).pdf","shared","pdf-reference","resources/source-material/shared/Kindleberger & Aliber - Manias, Panics and Crashes_ A History of Financial Crises (2005).pdf","Kindleberger & Aliber - Manias, Panics and Crashes_ A History of Financial Crises (2005).pdf","Kindleberger & Aliber - Manias, Panics and Crashes_ A History of Financial Crises (2005).pdf","shared-pdf-reference-kindleberger-aliber-manias-panics-and-crashes-a-history-of-financial-crises-2005",".pdf","998621","6C519128D4FC0F206EF09C94AA2D206D2572FFFA7E2ED77E36A6EE5D7609B020","extracted","",""
"SHARED","kindleberger c.p., aliber r. manias,.pdf","shared","pdf-reference","resources/source-material/shared/Kindleberger C.P., Aliber R. Manias,.pdf","Kindleberger C.P., Aliber R. Manias,.pdf","Kindleberger C.P., Aliber R. Manias,.pdf","shared-pdf-reference-kindleberger-c-p-aliber-r-manias",".pdf","1168431","37BEDAD4353B331F38F65D5D76357724296763E9C4B825CC5BBDC0A43ACD09EC","extracted","",""
"SHARED","kindleberger c.p., aliber r.z. manias, panics and crashes.. a history of financial crises (palgrave, 2005)(isbn 140393651x)(318s)_gh_.pdf","shared","pdf-reference","resources/source-material/shared/Kindleberger C.P., Aliber R.Z. Manias, Panics and Crashes.. A History of Financial Crises (Palgrave, 2005)(ISBN 140393651X)(318s)_GH_.pdf","Kindleberger C.P., Aliber R.Z. Manias, Panics and Crashes.. A History of Financial Crises (Palgrave, 2005)(ISBN 140393651X)(318s)_GH_.pdf","Kindleberger C.P., Aliber R.Z. Manias, Panics and Crashes.. A History of Financial Crises (Palgrave, 2005)(ISBN 140393651X)(318s)_GH_.pdf","shared-pdf-reference-kindleberger-c-p-aliber-r-z-manias-panics-and-crashes-a-history-of-financial-crises-palgrave-2005-isbn-140393651x-318s-gh",".pdf","998621","6C519128D4FC0F206EF09C94AA2D206D2572FFFA7E2ED77E36A6EE5D7609B020","extracted","",""
"SHARED","king - the ugly truth about small business_ 50 things that can go wrong.. and what you can do about it (2005).pdf","shared","pdf-reference","resources/source-material/shared/King - The Ugly Truth about Small Business_ 50 Things That Can Go Wrong.. and What You Can Do about It (2005).pdf","King - The Ugly Truth about Small Business_ 50 Things That Can Go Wrong.. and What You Can Do about It (2005).pdf","King - The Ugly Truth about Small Business_ 50 Things That Can Go Wrong.. and What You Can Do about It (2005).pdf","shared-pdf-reference-king-the-ugly-truth-about-small-business-50-things-that-can-go-wrong-and-what-you-can-do-about-it-2005",".pdf","639738","AED9BE2015E67E89C35E4D6BE102C90ADD8FE77BF07BB481D7CBFD7FB2D21D03","extracted","",""
"SHARED","kinsella.against intellectual property  2008.pdf","shared","pdf-reference","resources/source-material/shared/Kinsella.Against Intellectual Property  2008.pdf","Kinsella.Against Intellectual Property  2008.pdf","Kinsella.Against Intellectual Property  2008.pdf","shared-pdf-reference-kinsella-against-intellectual-property-2008",".pdf","349784","938CD8608CB314A802A85084B86CFF35A0FCF842FA71BB0D64E9F199780E0255","extracted","",""
"SHARED","kirchgassner g., wolters j. introduction to modern time series analysis (springer, 2007)(isbn 354073290x)(277s)_gl_.pdf","shared","pdf-reference","resources/source-material/shared/Kirchgassner G., Wolters J. Introduction to Modern Time Series Analysis (Springer, 2007)(ISBN 354073290X)(277s)_GL_.pdf","Kirchgassner G., Wolters J. Introduction to Modern Time Series Analysis (Springer, 2007)(ISBN 354073290X)(277s)_GL_.pdf","Kirchgassner G., Wolters J. Introduction to Modern Time Series Analysis (Springer, 2007)(ISBN 354073290X)(277s)_GL_.pdf","shared-pdf-reference-kirchgassner-g-wolters-j-introduction-to-modern-time-series-analysis-springer-2007-isbn-354073290x-277s-gl",".pdf","1623837","B437988CC6BF16268EA0CBD69D229453FF39E59E5BCA55E4CCC567C87D2F4B76","extracted","",""
"SHARED","kolb - lessons from the financial crisis_ causes, consequences, and our economic future (2010).pdf","shared","pdf-reference","resources/source-material/shared/Kolb - Lessons from the Financial Crisis_ Causes, Consequences, and Our Economic Future (2010).pdf","Kolb - Lessons from the Financial Crisis_ Causes, Consequences, and Our Economic Future (2010).pdf","Kolb - Lessons from the Financial Crisis_ Causes, Consequences, and Our Economic Future (2010).pdf","shared-pdf-reference-kolb-lessons-from-the-financial-crisis-causes-consequences-and-our-economic-future-2010",".pdf","10582762","BEBD7992916173773CBE5CF8511CE05B2D3B924D941EE28B821BD21FAC51779D","extracted","",""
"SHARED","kolb - sovereign debt from safety to default (2011).pdf","shared","pdf-reference","resources/source-material/shared/Kolb - Sovereign Debt from Safety to Default (2011).pdf","Kolb - Sovereign Debt from Safety to Default (2011).pdf","Kolb - Sovereign Debt from Safety to Default (2011).pdf","shared-pdf-reference-kolb-sovereign-debt-from-safety-to-default-2011",".pdf","2865999","3DFA2D5896F60BCA55D9D6EE40582C9D130C8C6C965FBC75004721800DD114B6","extracted","",""
"SHARED","kolb - the financial crisis of our time (2011).pdf","shared","pdf-reference","resources/source-material/shared/Kolb - The Financial Crisis of Our Time (2011).pdf","Kolb - The Financial Crisis of Our Time (2011).pdf","Kolb - The Financial Crisis of Our Time (2011).pdf","shared-pdf-reference-kolb-the-financial-crisis-of-our-time-2011",".pdf","3532882","13D2BF891236CACF213D95FCCFB1D84E048A3B3F784464E3F7DE00AEBE2D2E34","extracted","",""
"SHARED","kolb (ed.) - financial contagion_ the viral threat to the wealth of nations (2011).pdf","shared","pdf-reference","resources/source-material/shared/Kolb (ed.) - Financial Contagion_ The Viral Threat to the Wealth of Nations (2011).pdf","Kolb (ed.) - Financial Contagion_ The Viral Threat to the Wealth of Nations (2011).pdf","Kolb (ed.) - Financial Contagion_ The Viral Threat to the Wealth of Nations (2011).pdf","shared-pdf-reference-kolb-ed-financial-contagion-the-viral-threat-to-the-wealth-of-nations-2011",".pdf","6456096","B66E1048643DEFD22D586F2DA7E720F06419A42A198EF8F12B053E2D0875F621","extracted","",""
"SHARED","koop g. bayesian econometrics (wiley, 2003)(isbn 0470845678)(373s)_gl_.pdf","shared","pdf-reference","resources/source-material/shared/Koop G. Bayesian econometrics (Wiley, 2003)(ISBN 0470845678)(373s)_GL_.pdf","Koop G. Bayesian econometrics (Wiley, 2003)(ISBN 0470845678)(373s)_GL_.pdf","Koop G. Bayesian econometrics (Wiley, 2003)(ISBN 0470845678)(373s)_GL_.pdf","shared-pdf-reference-koop-g-bayesian-econometrics-wiley-2003-isbn-0470845678-373s-gl",".pdf","2419957","1AD9E0BD2113E122BD56D9B2A96D76DE0E48C55CD9DFD4EFBAFD29B9BAD20EC5","extracted","",""
"SHARED","korten - agenda for a new economy_ from phantom wealth to real wealth (2009).pdf","shared","pdf-reference","resources/source-material/shared/Korten - Agenda for a New Economy_ From Phantom Wealth to Real Wealth (2009).pdf","Korten - Agenda for a New Economy_ From Phantom Wealth to Real Wealth (2009).pdf","Korten - Agenda for a New Economy_ From Phantom Wealth to Real Wealth (2009).pdf","shared-pdf-reference-korten-agenda-for-a-new-economy-from-phantom-wealth-to-real-wealth-2009",".pdf","1059472","0B57F98872DC3F31A0BC73A61664079BDA06B6C49794A0ECCD991E810D575609","extracted","",""
"SHARED","kosman - the buyout of america_ how private equity will cause the next great credit crisis (2009).pdf","shared","pdf-reference","resources/source-material/shared/Kosman - The Buyout of America_ How Private Equity will Cause the Next Great Credit Crisis (2009).pdf","Kosman - The Buyout of America_ How Private Equity will Cause the Next Great Credit Crisis (2009).pdf","Kosman - The Buyout of America_ How Private Equity will Cause the Next Great Credit Crisis (2009).pdf","shared-pdf-reference-kosman-the-buyout-of-america-how-private-equity-will-cause-the-next-great-credit-crisis-2009",".pdf","1204302","DC608C725CD44B9C9AC648CC8753AC62EECF07CB5C4CEE99EE638C2F887A52F0","extracted","",""
"SHARED","kothari - executive greed_ examining business failures that contributed to the economic crisis (2010).pdf","shared","pdf-reference","resources/source-material/shared/Kothari - Executive Greed_ Examining Business Failures that Contributed to the Economic Crisis (2010).pdf","Kothari - Executive Greed_ Examining Business Failures that Contributed to the Economic Crisis (2010).pdf","Kothari - Executive Greed_ Examining Business Failures that Contributed to the Economic Crisis (2010).pdf","shared-pdf-reference-kothari-executive-greed-examining-business-failures-that-contributed-to-the-economic-crisis-2010",".pdf","858969","3D08F12C3FCF692F380B48ECA3A6A3FE00668AADBD3A4A488383F87BA985268F","extracted","",""
"SHARED","krattenthaler - advanced determinant calculus.pdf","shared","pdf-reference","resources/source-material/shared/Krattenthaler - Advanced determinant calculus.pdf","Krattenthaler - Advanced determinant calculus.pdf","Krattenthaler - Advanced determinant calculus.pdf","shared-pdf-reference-krattenthaler-advanced-determinant-calculus",".pdf","804199","B0A95C11165EF9A0A68CD910D512D4642956B8973F1592C4B877572441F41135","extracted","",""
"SHARED","kroner - a blueprint for better banking (2009).pdf","shared","pdf-reference","resources/source-material/shared/Kroner - A Blueprint for Better Banking (2009).pdf","Kroner - A Blueprint for Better Banking (2009).pdf","Kroner - A Blueprint for Better Banking (2009).pdf","shared-pdf-reference-kroner-a-blueprint-for-better-banking-2009",".pdf","2174764","A921720307A774B59E2F54DA75AE209E409B5879DBDF2424B35046FA23CE35C0","extracted","",""
"SHARED","kroszner & shiller (eds.) - reforming u.s. financial markets_ reflections before and beyond dodd-frank (2011).pdf","shared","pdf-reference","resources/source-material/shared/Kroszner & Shiller (eds.) - Reforming U.S. Financial Markets_ Reflections before and beyond Dodd-Frank (2011).pdf","Kroszner & Shiller (eds.) - Reforming U.S. Financial Markets_ Reflections before and beyond Dodd-Frank (2011).pdf","Kroszner & Shiller (eds.) - Reforming U.S. Financial Markets_ Reflections before and beyond Dodd-Frank (2011).pdf","shared-pdf-reference-kroszner-shiller-eds-reforming-u-s-financial-markets-reflections-before-and-beyond-dodd-frank-2011",".pdf","1578548","48CE67E6BC691EC8304BFD51D4CC03E73EE80B6F07D72C912041F1DF5AB10503","extracted","",""
"SHARED","krugman & wells - crises and consequences (2012).pdf","shared","pdf-reference","resources/source-material/shared/Krugman & Wells - Crises and Consequences (2012).pdf","Krugman & Wells - Crises and Consequences (2012).pdf","Krugman & Wells - Crises and Consequences (2012).pdf","shared-pdf-reference-krugman-wells-crises-and-consequences-2012",".pdf","1624441","1A6B9486A1C5D6E1E9F0644DF29CA69A2A3B4C021AC21B94FD304F5EACAAC0CE","extracted","",""
"SHARED","krugman, paul - the return of depression economics and the crisis of 2008, 2nd edition, 2009.pdf","shared","pdf-reference","resources/source-material/shared/Krugman, Paul - The Return of Depression Economics and the Crisis of 2008, 2nd Edition, 2009.pdf","Krugman, Paul - The Return of Depression Economics and the Crisis of 2008, 2nd Edition, 2009.pdf","Krugman, Paul - The Return of Depression Economics and the Crisis of 2008, 2nd Edition, 2009.pdf","shared-pdf-reference-krugman-paul-the-return-of-depression-economics-and-the-crisis-of-2008-2nd-edition-2009",".pdf","2994825","6E8BF909CFD26DF06FBB5428AC667F7853A02821D80B07B58224D919D1A3803D","extracted","",""
"SHARED","kuan c.-m. introduction to econometric theory (ln, taipei, 2002)(202s)_gl_.pdf","shared","pdf-reference","resources/source-material/shared/Kuan C.-M. Introduction to econometric theory (LN, Taipei, 2002)(202s)_GL_.pdf","Kuan C.-M. Introduction to econometric theory (LN, Taipei, 2002)(202s)_GL_.pdf","Kuan C.-M. Introduction to econometric theory (LN, Taipei, 2002)(202s)_GL_.pdf","shared-pdf-reference-kuan-c-m-introduction-to-econometric-theory-ln-taipei-2002-202s-gl",".pdf","1178439","0861F3FE7005DB3E49042DFB7475CE3F5F3ED4F93836FE17A119138FF48A84B4","extracted","",""
"SHARED","kunt (eds.) - the international financial crisis_ have the rules of finance changed (2011).pdf","shared","pdf-reference","resources/source-material/shared/Kunt (eds.) - The International Financial Crisis_ Have the Rules of Finance Changed (2011).pdf","Kunt (eds.) - The International Financial Crisis_ Have the Rules of Finance Changed (2011).pdf","Kunt (eds.) - The International Financial Crisis_ Have the Rules of Finance Changed (2011).pdf","shared-pdf-reference-kunt-eds-the-international-financial-crisis-have-the-rules-of-finance-changed-2011",".pdf","2777912","8F30668B9996CF600A32C4726CD742E5B35C2BB99C0FD89869E4AD61D964EF21","extracted","",""
"SHARED","kvant selecta algebra and analysis i.pdf","shared","pdf-reference","resources/source-material/shared/KVANT SELECTA Algebra and Analysis I.pdf","KVANT SELECTA Algebra and Analysis I.pdf","KVANT SELECTA Algebra and Analysis I.pdf","shared-pdf-reference-kvant-selecta-algebra-and-analysis-i",".pdf","46781270","2143A7428A12E9977942F6C418921D62A0FD946A96F6C3DFE9A266FAFC6FD859","extracted","",""
"SHARED","labour econometrics.pdf","shared","pdf-reference","resources/source-material/shared/Labour Econometrics.PDF","Labour Econometrics.PDF","Labour Econometrics.PDF","shared-pdf-reference-labour-econometrics",".pdf","3511131","194AC460321FD5BEF4E2967C9EA82E236A1E4756A3D4865CF431F3E9D5CF3A21","extracted","",""
"SHARED","landsburg s. the armchair economist (free press, 1995)(isbn 0029177766)(235s)_gpop_.pdf","shared","pdf-reference","resources/source-material/shared/Landsburg S. The armchair economist (Free Press, 1995)(ISBN 0029177766)(235s)_GPop_.pdf","Landsburg S. The armchair economist (Free Press, 1995)(ISBN 0029177766)(235s)_GPop_.pdf","Landsburg S. The armchair economist (Free Press, 1995)(ISBN 0029177766)(235s)_GPop_.pdf","shared-pdf-reference-landsburg-s-the-armchair-economist-free-press-1995-isbn-0029177766-235s-gpop",".pdf","731136","6383CF42E0DC65BD68A8C9FE089A4B44257265FBBF2B86570C32FBEAA6B036F2","extracted","",""
"SHARED","large sample estimation and hypothesis testing.pdf","shared","pdf-reference","resources/source-material/shared/Large Sample Estimation and Hypothesis Testing.PDF","Large Sample Estimation and Hypothesis Testing.PDF","Large Sample Estimation and Hypothesis Testing.PDF","shared-pdf-reference-large-sample-estimation-and-hypothesis-testing",".pdf","8665578","6F9864377A2A0F9DB1C4CEBCC2F1CFFD16360C4E37206F8472CA275ABACE4788","extracted","",""
"SHARED","large sample sieve estimation of semi-nonparametric models.pdf","shared","pdf-reference","resources/source-material/shared/Large Sample Sieve Estimation of Semi-Nonparametric Models.pdf","Large Sample Sieve Estimation of Semi-Nonparametric Models.pdf","Large Sample Sieve Estimation of Semi-Nonparametric Models.pdf","shared-pdf-reference-large-sample-sieve-estimation-of-semi-nonparametric-models",".pdf","596867","AC445BEFEA248E0306D30D73F694F45FCEB83041A4C1010D4764D1091C6AFC2F","extracted","",""
"SHARED","last m., kandel a., bunke h. (eds.) data mining in time series databases (ws, 2004)(isbn 9812382909)(o)(205s)_gl_.pdf","shared","pdf-reference","resources/source-material/shared/Last M., Kandel A., Bunke H. (eds.) Data Mining In Time Series Databases (WS, 2004)(ISBN 9812382909)(O)(205s)_GL_.pdf","Last M., Kandel A., Bunke H. (eds.) Data Mining In Time Series Databases (WS, 2004)(ISBN 9812382909)(O)(205s)_GL_.pdf","Last M., Kandel A., Bunke H. (eds.) Data Mining In Time Series Databases (WS, 2004)(ISBN 9812382909)(O)(205s)_GL_.pdf","shared-pdf-reference-last-m-kandel-a-bunke-h-eds-data-mining-in-time-series-databases-ws-2004-isbn-9812382909-o-205s-gl",".pdf","4152451","6F59F1C10A33DE31D6ECF32AA43A6901B801D07E0CD7BE98B0C88AD5C58EAEE3","extracted","",""
"SHARED","latent variable models in econometrics.pdf","shared","pdf-reference","resources/source-material/shared/Latent Variable Models in Econometrics.PDF","Latent Variable Models in Econometrics.PDF","Latent Variable Models in Econometrics.PDF","shared-pdf-reference-latent-variable-models-in-econometrics",".pdf","4455926","1349249A79DE3B2BF1C6CBDA3D2E5C26CAF46A3CCCFE98D8DB5C854A07518F7E","extracted","",""
"SHARED","latouche - farewell to growth (2009).pdf","shared","pdf-reference","resources/source-material/shared/Latouche - Farewell to Growth (2009).pdf","Latouche - Farewell to Growth (2009).pdf","Latouche - Farewell to Growth (2009).pdf","shared-pdf-reference-latouche-farewell-to-growth-2009",".pdf","1253201","5D08403388BB0255EAFBF7ED6A01ED419851DF46D2775F23909538F6E82AE84F","extracted","",""
"SHARED","lawrence white - reducing the barriers to international trade in accounting services (aei press, 2001).pdf","shared","pdf-reference","resources/source-material/shared/Lawrence White - Reducing The Barriers To International Trade In Accounting Services (Aei Press, 2001).pdf","Lawrence White - Reducing The Barriers To International Trade In Accounting Services (Aei Press, 2001).pdf","Lawrence White - Reducing The Barriers To International Trade In Accounting Services (Aei Press, 2001).pdf","shared-pdf-reference-lawrence-white-reducing-the-barriers-to-international-trade-in-accounting-services-aei-press-2001",".pdf","303205","17761A5224BCA1070808C5FC19E4114798A5FECB23E2777644B41100D3AC3A52","extracted","",""
"SHARED","lbna25574enn_002.pdf","shared","pdf-reference","resources/source-material/shared/LBNA25574ENN_002.pdf","LBNA25574ENN_002.pdf","LBNA25574ENN_002.pdf","shared-pdf-reference-lbna25574enn-002",".pdf","1252788","1FC2DEAD4961891F04C8407C6C474AF9F242DE8D587EE64B1F0E607A5C721B9C","extracted","",""
"SHARED","learn the principles of business writing.pdf","shared","pdf-reference","resources/source-material/shared/Learn the Principles of Business Writing.pdf","Learn the Principles of Business Writing.pdf","Learn the Principles of Business Writing.pdf","shared-pdf-reference-learn-the-principles-of-business-writing",".pdf","1341732","B80CAD1E5DFF0EFE6590DDD192FA613B843EDDAD11045E2753698D14F45267E8","extracted","",""
"SHARED","learning r for geospatial analysis.pdf","shared","pdf-reference","resources/source-material/shared/Learning R for Geospatial Analysis.pdf","Learning R for Geospatial Analysis.pdf","Learning R for Geospatial Analysis.pdf","shared-pdf-reference-learning-r-for-geospatial-analysis",".pdf","10195104","8BB574AC40D8C1A65E059A36D50C0B06164FFEB7A8CE55AA68B0F37439C1CD1E","extracted","",""
"SHARED","lee - financial liberalization and the economic crisis in asia (2003).pdf","shared","pdf-reference","resources/source-material/shared/Lee - Financial Liberalization and the Economic Crisis in Asia (2003).pdf","Lee - Financial Liberalization and the Economic Crisis in Asia (2003).pdf","Lee - Financial Liberalization and the Economic Crisis in Asia (2003).pdf","shared-pdf-reference-lee-financial-liberalization-and-the-economic-crisis-in-asia-2003",".pdf","1523347","62CB7EDFBCFCD6C198C0853D4980AD721F51E90D7ABE1FB5189068EBF1630AE0","extracted","",""
"SHARED","lee f.s. post keynesian price theory (cup, 1999)(isbn 0521328705)(290s)_gg_.pdf","shared","pdf-reference","resources/source-material/shared/Lee F.S. Post Keynesian price theory (CUP, 1999)(ISBN 0521328705)(290s)_GG_.pdf","Lee F.S. Post Keynesian price theory (CUP, 1999)(ISBN 0521328705)(290s)_GG_.pdf","Lee F.S. Post Keynesian price theory (CUP, 1999)(ISBN 0521328705)(290s)_GG_.pdf","shared-pdf-reference-lee-f-s-post-keynesian-price-theory-cup-1999-isbn-0521328705-290s-gg",".pdf","994231","02ECC1D476A1C1608266F02479F8E8C830E003430D601D4B572A4BE4560D0406","extracted","",""
"SHARED","lehman - independent accounts_ the possibilities for auditor independence in the age of financial scandal (2007).pdf","shared","pdf-reference","resources/source-material/shared/Lehman - Independent Accounts_ The Possibilities for Auditor Independence in the Age of Financial Scandal (2007).pdf","Lehman - Independent Accounts_ The Possibilities for Auditor Independence in the Age of Financial Scandal (2007).pdf","Lehman - Independent Accounts_ The Possibilities for Auditor Independence in the Age of Financial Scandal (2007).pdf","shared-pdf-reference-lehman-independent-accounts-the-possibilities-for-auditor-independence-in-the-age-of-financial-scandal-2007",".pdf","2951307","89549DBFED62A5D96A7B837BAAD963BC8C5757AD200454CC179C0E683BC77E82","extracted","",""
"SHARED","lesourne j., orlean a., walliser b. evolutionary microeconomics (springer, 2006)(isbn 3540285369)(293s)_gc_.pdf","shared","pdf-reference","resources/source-material/shared/Lesourne J., Orlean A., Walliser B. Evolutionary microeconomics (Springer, 2006)(ISBN 3540285369)(293s)_GC_.pdf","Lesourne J., Orlean A., Walliser B. Evolutionary microeconomics (Springer, 2006)(ISBN 3540285369)(293s)_GC_.pdf","Lesourne J., Orlean A., Walliser B. Evolutionary microeconomics (Springer, 2006)(ISBN 3540285369)(293s)_GC_.pdf","shared-pdf-reference-lesourne-j-orlean-a-walliser-b-evolutionary-microeconomics-springer-2006-isbn-3540285369-293s-gc",".pdf","1939676","CEDB109B4B002B8277FB15A5634227C13048C4905B4D23C641D52A2BF6E66844","extracted","",""
"SHARED","leveque, meniere.the economics of patents and copyrights.pdf","shared","pdf-reference","resources/source-material/shared/Leveque, Meniere.The Economics of Patents and Copyrights.pdf","Leveque, Meniere.The Economics of Patents and Copyrights.pdf","Leveque, Meniere.The Economics of Patents and Copyrights.pdf","shared-pdf-reference-leveque-meniere-the-economics-of-patents-and-copyrights",".pdf","440104","31782BB2734C452B5653B8AE1D9A98F4D064EAE4062F9620ED82E2B4383361BF","extracted","",""
"SHARED","levi m.d. international finance (4ed., routledge, 2005)(isbn 0415308992)(606s)_gi_.pdf","shared","pdf-reference","resources/source-material/shared/Levi M.D. International finance (4ed., Routledge, 2005)(ISBN 0415308992)(606s)_GI_.pdf","Levi M.D. International finance (4ed., Routledge, 2005)(ISBN 0415308992)(606s)_GI_.pdf","Levi M.D. International finance (4ed., Routledge, 2005)(ISBN 0415308992)(606s)_GI_.pdf","shared-pdf-reference-levi-m-d-international-finance-4ed-routledge-2005-isbn-0415308992-606s-gi",".pdf","4720814","02AA0CED49001C3B53C2D7D3B43499EF3A0A88761A8C0247A85C33DEC9B41DCB","extracted","",""
"SHARED","levine - wealth and freedom_ an introduction to political economy (1995).pdf","shared","pdf-reference","resources/source-material/shared/Levine - Wealth and Freedom_ an Introduction to Political Economy (1995).pdf","Levine - Wealth and Freedom_ an Introduction to Political Economy (1995).pdf","Levine - Wealth and Freedom_ an Introduction to Political Economy (1995).pdf","shared-pdf-reference-levine-wealth-and-freedom-an-introduction-to-political-economy-1995",".pdf","6569172","D79C45ABFCFC5DF30C5F6E5FE3EE9E28B08430D675C3A656DD8583010CC33653","extracted","",""
"SHARED","lewis - how much money does an economy need_ solving the central economic puzzle of money, prices, and jobs (2007).pdf","shared","pdf-reference","resources/source-material/shared/Lewis - How Much Money Does an Economy Need_ Solving the Central Economic Puzzle of Money, Prices, and Jobs (2007).pdf","Lewis - How Much Money Does an Economy Need_ Solving the Central Economic Puzzle of Money, Prices, and Jobs (2007).pdf","Lewis - How Much Money Does an Economy Need_ Solving the Central Economic Puzzle of Money, Prices, and Jobs (2007).pdf","shared-pdf-reference-lewis-how-much-money-does-an-economy-need-solving-the-central-economic-puzzle-of-money-prices-and-jobs-2007",".pdf","4361106","45B0DE934344B542B5F54EDAFCA13675B42900453C95769C43E1930F4D0781D1","extracted","",""
"SHARED","lilley - dirty dealing_ the untold truth about global money laundering, international crime and terrorism (2006).pdf","shared","pdf-reference","resources/source-material/shared/Lilley - Dirty Dealing_ The Untold Truth About Global Money Laundering, International Crime and Terrorism (2006).pdf","Lilley - Dirty Dealing_ The Untold Truth About Global Money Laundering, International Crime and Terrorism (2006).pdf","Lilley - Dirty Dealing_ The Untold Truth About Global Money Laundering, International Crime and Terrorism (2006).pdf","shared-pdf-reference-lilley-dirty-dealing-the-untold-truth-about-global-money-laundering-international-crime-and-terrorism-2006",".pdf","1463825","7DCE5BBDDDB5780269458878BAA02926F4577D996B27FC6A5F4BDBEE77BCFC30","extracted","",""
"SHARED","lim g.c., mcnelis p.d. computational macroeconomics for the open economy (mit, 2008)(isbn 0262123061)(o)(251s)_gk_.pdf","shared","pdf-reference","resources/source-material/shared/Lim G.C., McNelis P.D. Computational Macroeconomics for the Open Economy (MIT, 2008)(ISBN 0262123061)(O)(251s)_GK_.pdf","Lim G.C., McNelis P.D. Computational Macroeconomics for the Open Economy (MIT, 2008)(ISBN 0262123061)(O)(251s)_GK_.pdf","Lim G.C., McNelis P.D. Computational Macroeconomics for the Open Economy (MIT, 2008)(ISBN 0262123061)(O)(251s)_GK_.pdf","shared-pdf-reference-lim-g-c-mcnelis-p-d-computational-macroeconomics-for-the-open-economy-mit-2008-isbn-0262123061-o-251s-gk",".pdf","2663542","DF49822CD8D2696BD9CF732FB839A17AF2940496455ACE48EC374679CBA70B32","extracted","",""
"SHARED","limited dependent variables.pdf","shared","pdf-reference","resources/source-material/shared/Limited Dependent Variables.PDF","Limited Dependent Variables.PDF","Limited Dependent Variables.PDF","shared-pdf-reference-limited-dependent-variables",".pdf","2506282","6242DA2E170B1165031140CD78983C4D5B97860C935A3FE6201A3345342C8C1B","extracted","",""
"SHARED","lin et al - national intellectual capital and the financial crisis in austria, belgium, the netherlands, and switzerland (2014).pdf","shared","pdf-reference","resources/source-material/shared/Lin et al - National Intellectual Capital and the Financial Crisis in Austria, Belgium, The Netherlands, and Switzerland (2014).pdf","Lin et al - National Intellectual Capital and the Financial Crisis in Austria, Belgium, The Netherlands, and Switzerland (2014).pdf","Lin et al - National Intellectual Capital and the Financial Crisis in Austria, Belgium, The Netherlands, and Switzerland (2014).pdf","shared-pdf-reference-lin-et-al-national-intellectual-capital-and-the-financial-crisis-in-austria-belgium-the-netherlands-and-switzerland-2014",".pdf","3429747","9E09788A07CB26FFCEC77EFD9EB70E508EAE8FAC389EF868286FAE4FE534157F","extracted","",""
"SHARED","lin et al - national intellectual capital and the financial crisis in israel, jordan, south africa, and turkey (2014).pdf","shared","pdf-reference","resources/source-material/shared/Lin et al - National Intellectual Capital and the Financial Crisis in Israel, Jordan, South Africa, and Turkey (2014).pdf","Lin et al - National Intellectual Capital and the Financial Crisis in Israel, Jordan, South Africa, and Turkey (2014).pdf","Lin et al - National Intellectual Capital and the Financial Crisis in Israel, Jordan, South Africa, and Turkey (2014).pdf","shared-pdf-reference-lin-et-al-national-intellectual-capital-and-the-financial-crisis-in-israel-jordan-south-africa-and-turkey-2014",".pdf","3558634","667F0AD896065781E6DFD55386D95F7FDFB47BDC49AED8CD1E8FCF6A5793300C","extracted","",""
"SHARED","lindblom c.e. the market system (yup, 2001)(isbn 0300087527)(o)(305s)_gpop_.pdf","shared","pdf-reference","resources/source-material/shared/Lindblom C.E. The market system (YUP, 2001)(ISBN 0300087527)(O)(305s)_GPop_.pdf","Lindblom C.E. The market system (YUP, 2001)(ISBN 0300087527)(O)(305s)_GPop_.pdf","Lindblom C.E. The market system (YUP, 2001)(ISBN 0300087527)(O)(305s)_GPop_.pdf","shared-pdf-reference-lindblom-c-e-the-market-system-yup-2001-isbn-0300087527-o-305s-gpop",".pdf","1051966","F2BFAC9C243A36A2A4BBFEC63CD68D1B6AD6B46E475A2C8BE9D09C31DDD5F7F1","extracted","",""
