"exam_code","source_path","destination_path","relative_path","file_ext","size_bytes","sha256","last_ingested_utc"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep23\CS1B_September 23_EXAM_Clean Proof.pdf","resources/past-papers/raw/CS1/CS1B/Sep23/CS1B_September 23_EXAM_Clean Proof.pdf","CS1/CS1B/Sep23/CS1B_September 23_EXAM_Clean Proof.pdf",".pdf","258026","2F77EBA00444C57F4D17EC2382D260D29833CB0BF9E9DAFBDC3C19ADA22D222D","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep23\IandF_CS1B_202309_Examiner Report.pdf","resources/past-papers/raw/CS1/CS1B/Sep23/IandF_CS1B_202309_Examiner Report.pdf","CS1/CS1B/Sep23/IandF_CS1B_202309_Examiner Report.pdf",".pdf","170777","27602862927EF378033C192B572E96B43D844D9E21DF818C82003F22A1DF608F","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep23\medical_data.RData","resources/past-papers/raw/CS1/CS1B/Sep23/medical_data.RData","CS1/CS1B/Sep23/medical_data.RData",".rdata","3158","A4FB8B265D973AF04D844CBB72F8F8DBC412A9DE772EF579624021F3350F3917","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep23\r-for-cs1b-and-cs2b-for-2023-exams.pdf","resources/past-papers/raw/CS1/CS1B/Sep23/r-for-cs1b-and-cs2b-for-2023-exams.pdf","CS1/CS1B/Sep23/r-for-cs1b-and-cs2b-for-2023-exams.pdf",".pdf","19084","9AD5BAFA4DB0FE4A6C8BA3940BA2A088849048DC36F19FFA8D4C62C9AF43AEA4","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep24\CompanySample.RData","resources/past-papers/raw/CS1/CS1B/Sep24/CompanySample.RData","CS1/CS1B/Sep24/CompanySample.RData",".rdata","244","417075AE36B26FBE3141A7EF91B8B453AA3016948ABBF7B980A85F0DE5F6C137","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep24\CS1B _September 2024_Exam Paper.pdf","resources/past-papers/raw/CS1/CS1B/Sep24/CS1B _September 2024_Exam Paper.pdf","CS1/CS1B/Sep24/CS1B _September 2024_Exam Paper.pdf",".pdf","233539","1B42FCA0F7B1D9BF6E1729362555948348CBAEE0657D72225504D17812A27AD8","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep24\CS1B_September 2024_Examiner Report.pdf","resources/past-papers/raw/CS1/CS1B/Sep24/CS1B_September 2024_Examiner Report.pdf","CS1/CS1B/Sep24/CS1B_September 2024_Examiner Report.pdf",".pdf","539645","EA820DCFCBB08986AC91A450CD015DE2776A60EEDD5AE136EFB87CE8504968A9","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep24\CS1B_September 2024_Pre-work material instruction September 2024.docx","resources/past-papers/raw/CS1/CS1B/Sep24/CS1B_September 2024_Pre-work material instruction September 2024.docx","CS1/CS1B/Sep24/CS1B_September 2024_Pre-work material instruction September 2024.docx",".docx","23430","BE6A1E3C8D0C9B80268D4ACEF600E20FFC1E83B2F9956AE094B72D76C9A7FD63","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep24\onlineShop.RData","resources/past-papers/raw/CS1/CS1B/Sep24/onlineShop.RData","CS1/CS1B/Sep24/onlineShop.RData",".rdata","741","1FFAC71884EFD7A471AF3C9D18D5C05D4FB61131F54CEA70454502BF8035F569","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep24\sales_data.RData","resources/past-papers/raw/CS1/CS1B/Sep24/sales_data.RData","CS1/CS1B/Sep24/sales_data.RData",".rdata","3507","398A8823969A181EC295167DC99E256C2E3AFCEB239FC3B64805BB8F247A082A","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep25\CS1B_ClaimNumbers.RData","resources/past-papers/raw/CS1/CS1B/Sep25/CS1B_ClaimNumbers.RData","CS1/CS1B/Sep25/CS1B_ClaimNumbers.RData",".rdata","2801","8B74045C054FF81E34707736954709782728988FCB176177A876B54DAD66368B","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep25\CS1B_ClaimsData.RData","resources/past-papers/raw/CS1/CS1B/Sep25/CS1B_ClaimsData.RData","CS1/CS1B/Sep25/CS1B_ClaimsData.RData",".rdata","2884","17ACD64EA8C3EE1F4F733569E946A65E60A9FC5ADC22ADC2CF4F89626F160962","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep25\CS1B_Sept2025_Exam.pdf","resources/past-papers/raw/CS1/CS1B/Sep25/CS1B_Sept2025_Exam.pdf","CS1/CS1B/Sep25/CS1B_Sept2025_Exam.pdf",".pdf","314447","DF0DD808F5B9AF9FFB2A7A528974E1384232745138EC2BFDA5EBFB0F715D426A","2026-06-15T23:23:19Z"
"CS1","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS1\CS1B\Sep25\CS1B_settlement_times.RData","resources/past-papers/raw/CS1/CS1B/Sep25/CS1B_settlement_times.RData","CS1/CS1B/Sep25/CS1B_settlement_times.RData",".rdata","3849","E6057E601CC36AA4CDC36BA5C19F05D3C0CADBAA3B4BCCA7699DF21E10F23C38","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Apr21\CS2A_121_EXAM.pdf","resources/past-papers/raw/CS2/CS2A/Apr21/CS2A_121_EXAM.pdf","CS2/CS2A/Apr21/CS2A_121_EXAM.pdf",".pdf","252746","D9413D74043C45FA411678739EABB6216CBF2807F120507D8FD6EC0E460725D1","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Apr21\IandF_CS2_Paper_A_202104_Examiners_Report.pdf","resources/past-papers/raw/CS2/CS2A/Apr21/IandF_CS2_Paper_A_202104_Examiners_Report.pdf","CS2/CS2A/Apr21/IandF_CS2_Paper_A_202104_Examiners_Report.pdf",".pdf","124180","06870DCB42DE5C9A22056263606970D1B02900B30DFC0B0C397C94FB881819D8","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Apr22\CS2A_April22_EXAM_Clean Proof.pdf","resources/past-papers/raw/CS2/CS2A/Apr22/CS2A_April22_EXAM_Clean Proof.pdf","CS2/CS2A/Apr22/CS2A_April22_EXAM_Clean Proof.pdf",".pdf","256321","2B94E58D7E304E2817F1BA761DBE5CBEAD386F12AD1DC1776F334B91820418BF","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Apr22\IandF_CS2_Paper A_202204_Examiner Report.pdf","resources/past-papers/raw/CS2/CS2A/Apr22/IandF_CS2_Paper A_202204_Examiner Report.pdf","CS2/CS2A/Apr22/IandF_CS2_Paper A_202204_Examiner Report.pdf",".pdf","314621","DCF8B8644945D13FC0FF9638E719BE984ECB51E5A5AA102C0F7DC812757D39FC","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Apr23\CS2A_April23_EXAM_Clean Proof.pdf","resources/past-papers/raw/CS2/CS2A/Apr23/CS2A_April23_EXAM_Clean Proof.pdf","CS2/CS2A/Apr23/CS2A_April23_EXAM_Clean Proof.pdf",".pdf","279010","7E877765145CCEDB727BA52D8ED1CC630EF2953A9E5D104AC49C56EDF3A21BD2","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Apr23\IandF_CS2A_202304_Examiner Report.pdf","resources/past-papers/raw/CS2/CS2A/Apr23/IandF_CS2A_202304_Examiner Report.pdf","CS2/CS2A/Apr23/IandF_CS2A_202304_Examiner Report.pdf",".pdf","162461","B4A236501273C84313BEC0FACD34CD6AC685D1B38EFEC6246D14146D4F84D4EC","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Apr24\CS2A_April 2024_Examiner Report.pdf","resources/past-papers/raw/CS2/CS2A/Apr24/CS2A_April 2024_Examiner Report.pdf","CS2/CS2A/Apr24/CS2A_April 2024_Examiner Report.pdf",".pdf","404128","7B857B53759B7229C0668FACA4C541514A62B561470424ED0FDA7731F6A103F7","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Apr24\CS2A_April_2024_Exam_Paper.pdf","resources/past-papers/raw/CS2/CS2A/Apr24/CS2A_April_2024_Exam_Paper.pdf","CS2/CS2A/Apr24/CS2A_April_2024_Exam_Paper.pdf",".pdf","229996","64F07A5A01283D22601EEE0C57F2493906A735AA3D165D3D6CD6B2ECB54C3D21","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Apr25\CS2A_April2025_Exam Paper.pdf","resources/past-papers/raw/CS2/CS2A/Apr25/CS2A_April2025_Exam Paper.pdf","CS2/CS2A/Apr25/CS2A_April2025_Exam Paper.pdf",".pdf","409675","0F1803F09AC51DA34A4021DEAD88BA60824379AEC3D05336490DAA26809609CD","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Apr25\CS2A_April2025_Examiners' Report.pdf","resources/past-papers/raw/CS2/CS2A/Apr25/CS2A_April2025_Examiners' Report.pdf","CS2/CS2A/Apr25/CS2A_April2025_Examiners' Report.pdf",".pdf","1102528","ED174D71757D7242CD12FF1534400E9A446B7B07E98EDA6537FBD38D0D53485B","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Sep20\IandF_CS2A_202009_Examiners_Report.pdf","resources/past-papers/raw/CS2/CS2A/Sep20/IandF_CS2A_202009_Examiners_Report.pdf","CS2/CS2A/Sep20/IandF_CS2A_202009_Examiners_Report.pdf",".pdf","280539","028FEDE1CB5955D19BE33564C6E0A82286B6BA3A2F227AB5920622F69D3C834C","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Sep20\IandF_CS2A_202009_ExamPaper.pdf","resources/past-papers/raw/CS2/CS2A/Sep20/IandF_CS2A_202009_ExamPaper.pdf","CS2/CS2A/Sep20/IandF_CS2A_202009_ExamPaper.pdf",".pdf","327389","3667620F1D4723BB10D78393EE7A0CFDEC7ADC6CFA8E3367D6EE5B57B46DD32F","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Sep21\CS2A_221_EXAM_Clean Proof.pdf","resources/past-papers/raw/CS2/CS2A/Sep21/CS2A_221_EXAM_Clean Proof.pdf","CS2/CS2A/Sep21/CS2A_221_EXAM_Clean Proof.pdf",".pdf","264607","F23303051EB6D75E9A7B7D79EF3999142922731B6277BBF6AAA11D1620B0655E","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Sep21\IandF_CS2A_202109_Examiner Report.pdf","resources/past-papers/raw/CS2/CS2A/Sep21/IandF_CS2A_202109_Examiner Report.pdf","CS2/CS2A/Sep21/IandF_CS2A_202109_Examiner Report.pdf",".pdf","123481","BFC787DCB6F88421597B939978E7DF8AF15D002EE6CA778F17887FCF55FC2DB0","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Sep22\CS2A_September22_EXAM.pdf","resources/past-papers/raw/CS2/CS2A/Sep22/CS2A_September22_EXAM.pdf","CS2/CS2A/Sep22/CS2A_September22_EXAM.pdf",".pdf","278039","6C941EADC4839E2332B0B82B19BC561169A6C4AA6A4BBAAF6543DE1B5E06EF8A","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Sep22\IandF_CS2A_202209_Examiner Report.pdf","resources/past-papers/raw/CS2/CS2A/Sep22/IandF_CS2A_202209_Examiner Report.pdf","CS2/CS2A/Sep22/IandF_CS2A_202209_Examiner Report.pdf",".pdf","212323","A7F98740CE91934CA2AE0FFCB9EC4E120DAFAA0C64F783153C06230A79F3C9D9","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Sep23\CS2A_Sept23_EXAM_Clean Proof (1).pdf","resources/past-papers/raw/CS2/CS2A/Sep23/CS2A_Sept23_EXAM_Clean Proof (1).pdf","CS2/CS2A/Sep23/CS2A_Sept23_EXAM_Clean Proof (1).pdf",".pdf","242054","3DBCD6FE0E60874EEF880C85D580B93B7903A56E1F36C0C1BBCD9C5F1C486721","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Sep23\IandF_CS2A_202309_Examiner Report.pdf","resources/past-papers/raw/CS2/CS2A/Sep23/IandF_CS2A_202309_Examiner Report.pdf","CS2/CS2A/Sep23/IandF_CS2A_202309_Examiner Report.pdf",".pdf","237632","F9BB9FC61D254370C86E9C1F7FFD6E143752AE731851C0A2023590362084FCFE","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Sep24\CS2A_September 2024_Exam Paper.pdf","resources/past-papers/raw/CS2/CS2A/Sep24/CS2A_September 2024_Exam Paper.pdf","CS2/CS2A/Sep24/CS2A_September 2024_Exam Paper.pdf",".pdf","620739","84BB2DCE998390D2FF6858B2862FF621639D51FCAA9770BE7792D961D1D14A7F","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Sep24\CS2A_September 2024_Examiner Report.pdf","resources/past-papers/raw/CS2/CS2A/Sep24/CS2A_September 2024_Examiner Report.pdf","CS2/CS2A/Sep24/CS2A_September 2024_Examiner Report.pdf",".pdf","448525","FA3D0A236DB51B99E1BCD3739A22436DECE0427CA953B03A5EDE20BD0DAFD40A","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2A\Sep25\CS2A_Sept2025_EXAM.pdf","resources/past-papers/raw/CS2/CS2A/Sep25/CS2A_Sept2025_EXAM.pdf","CS2/CS2A/Sep25/CS2A_Sept2025_EXAM.pdf",".pdf","329884","5953C3D9B4A5EB015ABFE1DBC7A93CC533AB9546A1822F0BCDE8D9C51C45FF28","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr21\CS2B - R Script - April 2021 - Qu 1.R","resources/past-papers/raw/CS2/CS2B/Apr21/CS2B - R Script - April 2021 - Qu 1.R","CS2/CS2B/Apr21/CS2B - R Script - April 2021 - Qu 1.R",".r","827","029FC95DEE7C4B8AD4543461F46D9CEC138654B64F5428C2878C2A4BC921D90D","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr21\CS2B - R Script - April 2021 - Qu 2.R","resources/past-papers/raw/CS2/CS2B/Apr21/CS2B - R Script - April 2021 - Qu 2.R","CS2/CS2B/Apr21/CS2B - R Script - April 2021 - Qu 2.R",".r","1169","8E75913B6087F54FCDAB4150F5E36710060487CB285A99B592A48B87E5838A6E","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr21\CS2B - R Script - April 2021 - Qu 3.R","resources/past-papers/raw/CS2/CS2B/Apr21/CS2B - R Script - April 2021 - Qu 3.R","CS2/CS2B/Apr21/CS2B - R Script - April 2021 - Qu 3.R",".r","1955","09DA2F3D34011377862155221BDE0E364D4AFEC00EA9BBACE6868DC3F42B8D2E","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr21\CS2B Pre-work Material Instructions April 2021.docx","resources/past-papers/raw/CS2/CS2B/Apr21/CS2B Pre-work Material Instructions April 2021.docx","CS2/CS2B/Apr21/CS2B Pre-work Material Instructions April 2021.docx",".docx","20362","CAD6B953BBEDC3D9133D6DDCC1D53812C943891FB428BD2C5BC0381959161751","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr21\CS2B_121_EXAM.pdf","resources/past-papers/raw/CS2/CS2B/Apr21/CS2B_121_EXAM.pdf","CS2/CS2B/Apr21/CS2B_121_EXAM.pdf",".pdf","224775","8B6657DF4233BC035A3C7A746BC125D994A8BB2237497BEFA5F2E6C224A43AD9","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr21\CS2B_Apr_21_Qu_3_Data.csv","resources/past-papers/raw/CS2/CS2B/Apr21/CS2B_Apr_21_Qu_3_Data.csv","CS2/CS2B/Apr21/CS2B_Apr_21_Qu_3_Data.csv",".csv","66936","ECCD0393EC7EB1341420441C3118E1ADE46E77C2066130EDC281D5DD48605CF3","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr21\IandF_CS2_Paper_B_202104_Examiners_Report.pdf","resources/past-papers/raw/CS2/CS2B/Apr21/IandF_CS2_Paper_B_202104_Examiners_Report.pdf","CS2/CS2B/Apr21/IandF_CS2_Paper_B_202104_Examiners_Report.pdf",".pdf","104406","B3E954520D17D6C4E8F8CD9ABE086BDCCF435DA57C1BE99FF3485F1EC6E749E9","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr22\CS2B_A22_Qu_3_Data.csv","resources/past-papers/raw/CS2/CS2B/Apr22/CS2B_A22_Qu_3_Data.csv","CS2/CS2B/Apr22/CS2B_A22_Qu_3_Data.csv",".csv","2374","90FAF4C6ED5BF05C9E7BD97B2A8935A610E26C465E6556D890BA472B3290469A","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr22\CS2B_April22_EXAM_Clean Proof.pdf","resources/past-papers/raw/CS2/CS2B/Apr22/CS2B_April22_EXAM_Clean Proof.pdf","CS2/CS2B/Apr22/CS2B_April22_EXAM_Clean Proof.pdf",".pdf","236502","51D2893F01737CF34B1537E885C63ADB62A3C0F7D29058EF34524EA3828D7A6B","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr22\IandF_CS2_Paper B_202204_Examiner Report.pdf","resources/past-papers/raw/CS2/CS2B/Apr22/IandF_CS2_Paper B_202204_Examiner Report.pdf","CS2/CS2B/Apr22/IandF_CS2_Paper B_202204_Examiner Report.pdf",".pdf","120076","95EA8F309EE5553E3861254448ED3DA4BF0D42963C531A639B11553B796EF88C","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr23\CS2B Pre-work material instruction April 2023.docx","resources/past-papers/raw/CS2/CS2B/Apr23/CS2B Pre-work material instruction April 2023.docx","CS2/CS2B/Apr23/CS2B Pre-work material instruction April 2023.docx",".docx","12043","7C6EDE017C28BEC0AFBC49E3675DDDDB13341CF510E3E4A5AF689707BBDE03A9","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr23\CS2B_A23_Qu_2_Data.csv","resources/past-papers/raw/CS2/CS2B/Apr23/CS2B_A23_Qu_2_Data.csv","CS2/CS2B/Apr23/CS2B_A23_Qu_2_Data.csv",".csv","121","AA35032A5EFD0AC6362608EC3B8F77877288CDE84FFAE0F607D01A24FC827F47","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr23\CS2B_April23_EXAM_Clean Proof_v2.pdf","resources/past-papers/raw/CS2/CS2B/Apr23/CS2B_April23_EXAM_Clean Proof_v2.pdf","CS2/CS2B/Apr23/CS2B_April23_EXAM_Clean Proof_v2.pdf",".pdf","236939","3B602167B175AC4D0884EE718819D5DC2BFD5342E4B495896C7E56CA2CB4F814","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr23\IandF_CS2B_202304_Examiner Report.pdf","resources/past-papers/raw/CS2/CS2B/Apr23/IandF_CS2B_202304_Examiner Report.pdf","CS2/CS2B/Apr23/IandF_CS2B_202304_Examiner Report.pdf",".pdf","119588","4A2D1A8BA1D1E5790FD4BDD2696F65374A147CFA8E460C633A3D816EB6EF7D0A","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr24\CS2_April_2024_Pre-work_material_instruction.docx","resources/past-papers/raw/CS2/CS2B/Apr24/CS2_April_2024_Pre-work_material_instruction.docx","CS2/CS2B/Apr24/CS2_April_2024_Pre-work_material_instruction.docx",".docx","25758","DA77A02F01499A708C045654138D34E16062970AF2400BF9B563E5009FA2E88D","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr24\CS2B_A24_Q2.csv","resources/past-papers/raw/CS2/CS2B/Apr24/CS2B_A24_Q2.csv","CS2/CS2B/Apr24/CS2B_A24_Q2.csv",".csv","4775","BE237875D7821C0F87947777282BF768E146E772E7479F33A09DA39772E16299","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr24\CS2B_A24_Q3.csv","resources/past-papers/raw/CS2/CS2B/Apr24/CS2B_A24_Q3.csv","CS2/CS2B/Apr24/CS2B_A24_Q3.csv",".csv","926","F00FA2A63BCC564D716AA6A6DBEB981320D298516BF800C054081988968847A6","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr24\CS2B_April 2024_Examiner Report.pdf","resources/past-papers/raw/CS2/CS2B/Apr24/CS2B_April 2024_Examiner Report.pdf","CS2/CS2B/Apr24/CS2B_April 2024_Examiner Report.pdf",".pdf","379755","34C067D93D0F07BCF0F162925E01EF0D89F9CB63528EEF78CE8C4965214DE7CE","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr24\CS2B_April_2024_Exam_Paper.pdf","resources/past-papers/raw/CS2/CS2B/Apr24/CS2B_April_2024_Exam_Paper.pdf","CS2/CS2B/Apr24/CS2B_April_2024_Exam_Paper.pdf",".pdf","254941","8C66B6E4F8C269A9FF8B326B47A0E69D2A51CCDB6671ED0A31EB8877EE8ADA8D","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr25\CS2B_April2025_Exam Paper.pdf","resources/past-papers/raw/CS2/CS2B/Apr25/CS2B_April2025_Exam Paper.pdf","CS2/CS2B/Apr25/CS2B_April2025_Exam Paper.pdf",".pdf","242868","9D9338B36F892978CA7A16F61E007D819C3293B857F2C63877E82B3131721038","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr25\CS2B_April2025_Examiners' Report.pdf","resources/past-papers/raw/CS2/CS2B/Apr25/CS2B_April2025_Examiners' Report.pdf","CS2/CS2B/Apr25/CS2B_April2025_Examiners' Report.pdf",".pdf","1070582","02AF201D0DF245605BFF75BB42CC4832EC121210F11751EF1B470CACCDD32551","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr25\CS2B_Q1_data.csv","resources/past-papers/raw/CS2/CS2B/Apr25/CS2B_Q1_data.csv","CS2/CS2B/Apr25/CS2B_Q1_data.csv",".csv","8594","27AF9CC7D86B4294030CF5D99C5FA34E0771A22F8FEF88F7E1E1EFA88607D67B","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr25\CS2B_Q2_river_data.csv","resources/past-papers/raw/CS2/CS2B/Apr25/CS2B_Q2_river_data.csv","CS2/CS2B/Apr25/CS2B_Q2_river_data.csv",".csv","4830","F8E2BEBA3F72B29503D914520C10ED388ECCFCFCEE7902BDF78F9A2DAE32E900","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Apr25\CS2B_Q3_loans.csv","resources/past-papers/raw/CS2/CS2B/Apr25/CS2B_Q3_loans.csv","CS2/CS2B/Apr25/CS2B_Q3_loans.csv",".csv","313","629090AB456ED2218399D3992EBB8B5135DA16EC31E15BBC64A741A3A8680ECD","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Sep20\IandF_CS2B_202009_Examiners_Report.pdf","resources/past-papers/raw/CS2/CS2B/Sep20/IandF_CS2B_202009_Examiners_Report.pdf","CS2/CS2B/Sep20/IandF_CS2B_202009_Examiners_Report.pdf",".pdf","160280","59CE6CF0564D14D21C24BE72A3B7F6896E281508E9D497AC53FF99E13A125518","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Sep20\IandF_CS2B_202009_ExamPaper.pdf","resources/past-papers/raw/CS2/CS2B/Sep20/IandF_CS2B_202009_ExamPaper.pdf","CS2/CS2B/Sep20/IandF_CS2B_202009_ExamPaper.pdf",".pdf","295346","68C700FBBBAFCD5E77A9D59F6A93C8131EF040528CFF889B1F24A763D12C79A7","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Sep21\CS2B Pre-work Material Instructions September 2021.pdf","resources/past-papers/raw/CS2/CS2B/Sep21/CS2B Pre-work Material Instructions September 2021.pdf","CS2/CS2B/Sep21/CS2B Pre-work Material Instructions September 2021.pdf",".pdf","18464","BAE2BC0D6B0D09446179212C089311FED48677DC2F66D9306E30C76F7BF9D42B","2026-06-15T23:23:19Z"
"CS2","C:\Users\Danha\Downloads\Organised Actuarial Past Papers\CS2\CS2B\Sep21\CS2B_221_EXAM_Clean Proof.pdf","resources/past-papers/raw/CS2/CS2B/Sep21/CS2B_221_EXAM_Clean Proof.pdf","CS2/CS2B/Sep21/CS2B_221_EXAM_Clean Proof.pdf",".pdf","319290","FFCE4A8D1A6615FB47D748B6984B0B059F61128215DB534FBC1F93011141C48C","2026-06-15T23:23:19Z"
